projis,GEOID,area_fraction
S13400,250251001001,1.000000000000000
S13403,250251001001,1.000000000000000
S13396,250251001002,1.000000000000000
S13398,250251001002,1.000000000000000
S13400,250251001002,1.000000000000000
S13403,250251001002,1.000000000000000
S13396,250251001003,1.000000000000000
S13398,250251001003,1.000000000000000
S13400,250251001003,1.000000000000000
S13403,250251001003,1.000000000000000
S13396,250251001004,1.000000000000000
S13398,250251001004,1.000000000000000
S13400,250251001004,1.000000000000000
S13403,250251001004,1.000000000000000
S13396,250251001005,1.000000000000000
S13398,250251001005,1.000000000000000
S13400,250251001005,1.000000000000000
S13403,250251001005,1.000000000000000
S13396,250251001006,1.000000000000000
S13398,250251001006,1.000000000000000
S13400,250251001006,1.000000000000000
S13403,250251001006,1.000000000000000
S13396,250251001007,1.000000000000000
S13398,250251001007,1.000000000000000
S13400,250251001007,1.000000000000000
S13403,250251001007,1.000000000000000
S13396,250251002001,1.000000000000000
S13398,250251002001,1.000000000000000
S13400,250251002001,1.000000000000000
S13403,250251002001,1.000000000000000
S13396,250251002002,1.000000000000000
S13398,250251002002,1.000000000000000
S13400,250251002002,1.000000000000000
S13403,250251002002,1.000000000000000
S13396,250251002003,1.000000000000000
S13398,250251002003,1.000000000000000
S13400,250251002003,1.000000000000000
S13403,250251002003,1.000000000000000
S13396,250251003001,1.000000000000000
S13398,250251003001,1.000000000000000
S13400,250251003001,1.000000000000000
S13403,250251003001,1.000000000000000
S13396,250251003002,1.000000000000000
S13398,250251003002,1.000000000000000
S13400,250251003002,1.000000000000000
S13403,250251003002,1.000000000000000
S13396,250251003003,1.000000000000000
S13398,250251003003,1.000000000000000
S13400,250251003003,1.000000000000000
S13403,250251003003,1.000000000000000
S13396,250251003004,1.000000000000000
S13398,250251003004,1.000000000000000
S13400,250251003004,1.000000000000000
S13403,250251003004,1.000000000000000
S13396,250251004001,1.000000000000000
S13398,250251004001,1.000000000000000
S13400,250251004001,1.000000000000000
S13403,250251004001,1.000000000000000
S13396,250251004002,1.000000000000000
S13398,250251004002,1.000000000000000
S13400,250251004002,1.000000000000000
S13403,250251004002,1.000000000000000
S13396,250251004003,1.000000000000000
S13398,250251004003,1.000000000000000
S13400,250251004003,1.000000000000000
S13403,250251004003,1.000000000000000
S13396,250251004004,1.000000000000000
S13398,250251004004,1.000000000000000
S13400,250251004004,1.000000000000000
S13403,250251004004,1.000000000000000
S13396,250251005001,1.000000000000000
S13398,250251005001,1.000000000000000
S13400,250251005001,1.000000000000000
S13403,250251005001,1.000000000000000
S13396,250251005002,1.000000000000000
S13398,250251005002,1.000000000000000
S13400,250251005002,1.000000000000000
S13403,250251005002,1.000000000000000
S13396,250251005003,1.000000000000000
S13398,250251005003,1.000000000000000
S13400,250251005003,1.000000000000000
S13403,250251005003,1.000000000000000
S13396,250251005004,1.000000000000000
S13398,250251005004,1.000000000000000
S13400,250251005004,1.000000000000000
S13403,250251005004,1.000000000000000
S13396,250251005005,1.000000000000000
S13398,250251005005,1.000000000000000
S13400,250251005005,1.000000000000000
S13403,250251005005,1.000000000000000
S13396,250251006011,1.000000000000000
S13398,250251006011,1.000000000000000
S13400,250251006011,1.000000000000000
S13403,250251006011,1.000000000000000
S13396,250251006012,1.000000000000000
S13398,250251006012,1.000000000000000
S13400,250251006012,1.000000000000000
S13403,250251006012,1.000000000000000
S13396,250251006013,1.000000000000000
S13398,250251006013,1.000000000000000
S13400,250251006013,1.000000000000000
S13403,250251006013,1.000000000000000
S13396,250251006014,1.000000000000000
S13398,250251006014,1.000000000000000
S13400,250251006014,1.000000000000000
S13403,250251006014,1.000000000000000
S13396,250251006031,1.000000000000000
S13398,250251006031,1.000000000000000
S13400,250251006031,1.000000000000000
S13403,250251006031,1.000000000000000
S13396,250173361004,1.000000000000000
S13398,250173361004,1.000000000000000
S13400,250173361004,1.000000000000000
S13403,250173361004,1.000000000000000
S13396,250173361005,1.000000000000000
S13398,250173361005,1.000000000000000
S13400,250173361005,1.000000000000000
S13403,250173361005,1.000000000000000
S13396,250173362011,1.000000000000000
S13398,250173362011,1.000000000000000
S13400,250173362011,1.000000000000000
S13403,250173362011,1.000000000000000
S13396,250173362012,1.000000000000000
S13398,250173362012,1.000000000000000
S13400,250173362012,1.000000000000000
S13403,250173362012,1.000000000000000
S13396,250173362013,1.000000000000000
S13398,250173362013,1.000000000000000
S13400,250173362013,1.000000000000000
S13403,250173362013,1.000000000000000
S13396,250173362021,1.000000000000000
S13398,250173362021,1.000000000000000
S13400,250173362021,1.000000000000000
S13403,250173362021,1.000000000000000
