projis,GEOID,area_fraction
S13398,25023506205,1.000000000000000
S13400,25023506205,1.000000000000000
S13403,25023506205,1.000000000000000
S13398,25023506206,0.999981936312627
S13400,25023506206,0.999981936312627
S13403,25023506206,0.999981936312627
S13390,25027741101,0.999999995138083
S13391,25027741101,0.999999995138083
S13392,25027741101,0.999999995138083
S13396,25027741101,0.000028408808620
S13398,25027741101,0.999999995138083
S13400,25027741101,0.999999995138083
S13403,25027741101,0.999999995138083
S13390,25027741102,0.998928351445208
S13391,25027741102,0.998928351445208
S13392,25027741102,0.998928351445208
S13398,25027741102,0.999999999086642
S13400,25027741102,0.999999999086642
S13403,25027741102,0.999999999086642
S13390,25027744102,0.999986071369385
S13391,25027744102,0.999986071369385
S13392,25027744102,0.999986071369385
S13398,25027744102,0.000011013315728
S13400,25027744102,0.000011013315728
S13403,25027744102,0.000011013315728
S13390,25027744103,1.000000000025911
S13391,25027744103,1.000000000025911
S13392,25027744103,1.000000000025911
S13398,25027744103,0.000042301169443
S13400,25027744103,0.000042301169443
S13403,25027744103,0.000042301169443
S13390,25027744104,0.999287424255987
S13391,25027744104,0.999287424255987
S13392,25027744104,0.999287424255987
S13398,25027744104,0.000566422325421
S13400,25027744104,0.000566422325421
S13403,25027744104,0.000566422325421
S13390,25027744201,0.997049976677132
S13391,25027744201,0.997049976677132
S13392,25027744201,0.997049976677132
S13398,25027744201,0.000192719500958
S13400,25027744201,0.000192719500958
S13403,25027744201,0.000192719500958
S13390,25027744202,0.999997881706244
S13391,25027744202,0.999997881706244
S13392,25027744202,0.999997881706244
S13398,25027744202,0.000002106324066
S13400,25027744202,0.000002106324066
S13403,25027744202,0.000002106324066
S13390,25027744300,1.000000000000000
S13391,25027744300,1.000000000000000
S13392,25027744300,1.000000000000000
S13390,25027744400,0.999991884612312
S13391,25027744400,0.999991884612312
S13392,25027744400,0.999991884612312
S13396,25017373600,1.000000000000000
S13398,25017373600,1.000000000000000
S13400,25017373600,1.000000000000000
S13403,25017373600,1.000000000000000
S13396,25017373700,1.000000000000000
S13398,25017373700,1.000000000000000
S13400,25017373700,1.000000000000000
S13403,25017373700,1.000000000000000
S13396,25017373800,1.000000000000000
S13398,25017373800,1.000000000000000
S13400,25017373800,1.000000000000000
S13403,25017373800,1.000000000000000
S13396,25017373901,1.000000000000000
S13398,25017373901,1.000000000000000
S13400,25017373901,1.000000000000000
S13403,25017373901,1.000000000000000
S13396,25017373902,1.000000000000000
S13398,25017373902,1.000000000000000
S13400,25017373902,1.000000000000000
S13403,25017373902,1.000000000000000
S13396,25017374000,1.000000000000000
S13398,25017374000,1.000000000000000
S13400,25017374000,1.000000000000000
S13403,25017374000,1.000000000000000
S13390,25017374100,0.000002512443708
S13391,25017374100,0.000002512443708
S13392,25017374100,0.000002512443708
S13396,25017374100,0.999999995232577
S13398,25017374100,0.999999995232577
S13400,25017374100,0.999999995232577
S13403,25017374100,0.999999995232577
S13396,25017374200,1.000000000000000
S13398,25017374200,1.000000000000000
S13400,25017374200,1.000000000000000
S13403,25017374200,1.000000000000000
S13390,25017374300,0.000656812797636
S13391,25017374300,0.000656812797636
S13392,25017374300,0.000656812797636
S13396,25017374300,1.000000002227978
S13398,25017374300,1.000000002227978
S13400,25017374300,1.000000002227978
S13403,25017374300,1.000000002227978
S13396,25017374400,1.000000000000000
S13398,25017374400,1.000000000000000
S13400,25017374400,1.000000000000000
S13403,25017374400,1.000000000000000
S13396,25017374500,1.000000000000000
S13398,25017374500,1.000000000000000
S13400,25017374500,1.000000000000000
S13403,25017374500,1.000000000000000
S13396,25017374600,1.000000000000000
S13398,25017374600,1.000000000000000
S13400,25017374600,1.000000000000000
S13403,25017374600,1.000000000000000
S13396,25017374700,1.000000000000000
S13398,25017374700,1.000000000000000
S13400,25017374700,1.000000000000000
S13403,25017374700,1.000000000000000
S13390,25017374800,0.007818276152668
S13391,25017374800,0.007818276152668
S13392,25017374800,0.007818276152668
S13396,25017374800,1.000000007303648
S13398,25017374800,1.000000007303648
S13400,25017374800,1.000000007303648
S13403,25017374800,1.000000007303648
S13390,25017382100,1.000000001282268
